PT312,PT401,PT408-P,PT403-P,PT501,PT408-DP,PT403-DP,FT305,FT104-F,FT407-F,LI405,FT406-F,FT407-Dens,FT406-Dens,FT104-Dens,FT407-Temp,FT406-Temp,FT104-Temp,LI504,VC501,VC302,VC101,PO1,PT417
0.129114604,0.1234056,0.102626503,0.105072403,0.100358498,0.02110904,0.295264697,0.035143528,0.998227417,-0.247291297,0.934066772,0.032793,44.84843826,9.94E+02,9.98E+02,18.22116089,17.92528915,17.67970085,31.4710598,24.75750923,72.03843689,33.75072098,2.305000067,0.014953101
0.128812301,0.123270798,0.102566898,0.105128002,0.100395703,0.02084394,0.236613798,0.035116166,0.996290207,-0.247291297,0.945825815,0.01495843,44.84843826,9.94E+02,9.98E+02,18.22134972,17.92731094,17.68466949,31.46876907,24.76581001,72.03205109,33.74929047,2.335000038,0.01495318
0.128742695,0.123161602,0.102316499,0.105006599,0.100432897,0.02095425,0.212295103,0.035088779,0.994353116,-0.247291297,0.956225693,0,44.84843826,9.94E+02,9.98E+02,18.22154045,17.92931938,17.68964005,31.46648979,24.77411079,72.02565002,33.7478714,2.24000001,0.01495325
0.128676701,0.123099399,0.102018499,0.104729199,0.100469995,0.021155439,0.1994205,0.035053251,0.993601203,-0.247291297,0.965266705,0,44.84843826,9.94E+02,9.98E+02,18.22174072,17.93133926,17.69459915,31.46419907,24.78240013,72.01925659,33.74644089,2.255000114,0.01495332
0.128647995,0.123248398,0.102221203,0.104530704,0.100488603,0.02088276,0.329596901,0.035016166,0.994034588,-0.247291297,0.971889973,0.0143485,44.17607117,9.94E+02,9.98E+02,18.22192955,17.93334961,17.6995697,31.46191025,24.79070091,72.01286316,33.74501038,2.214999914,0.01495339
0.128771305,0.123233199,0.102316499,0.104669702,0.100488603,0.020924141,0.3739429,0.034985667,0.994467974,-0.247291297,0.971804202,0.0143485,43.50370026,9.94E+02,9.98E+02,18.22212029,17.93536949,17.70453072,31.46076012,24.79899979,72.00646973,33.74357986,2.214999914,0.01495347
0.128662098,0.123053706,0.102352202,0.104911304,0.100488603,0.020831791,0.252349401,0.03494925,0.994901478,-0.247291297,0.967426777,0.04478788,43.50370026,9.94E+02,9.98E+02,18.22230911,17.93737984,17.70949936,31.46073914,24.80730057,72.00006866,33.7421608,2.309999943,0.01495354
0.128532696,0.123011398,0.102405906,0.105013001,0.100488603,0.02064264,0.20657301,0.034919444,0.995334923,-0.247291297,0.956039727,0.04478788,43.50370026,9.94E+02,9.98E+02,18.22249985,17.93939018,17.71446037,31.46071053,24.8155899,71.99368286,33.74073029,2.13499999,0.01495361
0.128615904,0.122889102,0.102251005,0.104974902,0.100500596,0.02080451,0.253779888,0.034909528,0.995768309,-0.247291297,0.937643111,0,43.50370026,9.94E+02,9.98E+02,18.22269058,17.94141006,17.71943092,31.46068954,24.82389069,71.9872818,33.73929977,2.269999981,0.014953689
0.128443003,0.122703803,0.102018499,0.104848301,0.1005072,0.02087063,0.275237608,0.034892972,0.996201813,-0.247291297,0.921420813,0,43.79481125,9.94E+02,9.98E+02,18.22289085,17.94342041,17.72439957,31.46067047,24.83218956,71.98088074,33.73788071,2.230000019,0.014953759
0.128185999,0.122672796,0.102185404,0.1046332,0.100496602,0.0204926,0.371081805,0.03484925,0.996635199,-0.247291297,0.915240884,0.019749969,44.0859108,9.94E+02,9.98E+02,18.22307968,17.94544029,17.64849091,31.46064949,24.84049034,71.9744873,33.7364502,2.144999981,0.014953829
0.128100705,0.122641802,0.102316499,0.104645503,0.1004861,0.02028455,0.388247895,0.034819444,0.997068584,-0.247291297,0.922729671,0.019749969,44.0859108,9.94E+02,9.98E+02,18.22327042,17.94745064,17.57011032,31.46063042,24.84878922,71.96808624,33.73501968,2.119999886,0.01495391
0.128063798,0.122610796,0.1023404,0.104885399,0.100475502,0.02026072,0.248057795,0.03480089,0.997502029,-0.247291297,0.93601948,0.032692071,44.0859108,9.94E+02,9.98E+02,18.22345924,17.94947052,17.57011032,31.46060944,24.85708046,71.96169281,33.73360062,2.029999971,0.01495398
0.128075302,0.122609603,0.102447701,0.1050542,0.100464904,0.02012409,0.285251093,0.034741944,0.997935474,-0.247291297,0.941319585,0.032692071,44.0859108,9.94E+02,9.98E+02,18.22364998,17.95148087,17.57011032,31.46058083,24.86537933,71.95529938,33.7321701,2.079999924,0.01495405
0.128086805,0.122638297,0.1023404,0.105058599,0.100454295,0.0202089,0.32816639,0.034649889,0.998368919,-0.247291297,0.934624612,0,51.38566971,9.94E+02,9.98E+02,18.22385025,17.95350075,17.57011032,31.46055984,24.87368011,71.97296143,33.73073959,2.170000076,0.01495412
0.128098202,0.122666895,0.102209306,0.104969299,0.100443804,0.020383149,0.283820605,0.034570416,0.998802304,-0.247291297,0.926127315,0.018819509,58.68542099,9.94E+02,9.98E+02,18.22403908,17.95550919,17.60147095,31.46054077,24.8819809,72.01467896,33.72932053,2.36500001,0.0149542
0.128109705,0.122695601,0.102149606,0.104880095,0.100433195,0.02046379,0.302417302,0.034520416,0.99923569,-0.247291297,0.922765493,0.018819509,58.68542099,9.94E+02,9.98E+02,18.22422981,17.95752907,17.63282013,31.46051979,24.89027023,72.05639648,33.72789001,2.390000105,0.01495427
0.128202796,0.122972202,0.1021734,0.104685605,0.100422597,0.020503169,0.376803899,0.034478694,0.999669194,-0.247291297,0.929725111,0,58.68542099,9.94E+02,9.98E+02,18.22442055,17.95953941,17.63282013,31.46050072,24.89856911,72.09810638,33.7264595,2.244999886,0.014954341
0.128531897,0.123351002,0.102292705,0.104604399,0.100411999,0.02068433,0.363452411,0.034449221,1.000102997,-0.247291297,0.944073379,0.027639391,45.76298904,9.94E+02,9.98E+02,18.22462082,17.96154976,17.63282013,31.4604702,24.90686989,72.13983154,33.72502899,2.305000067,0.014954419
0.1287202,0.123266804,0.102244997,0.104895401,0.100401497,0.02110595,0.299556303,0.034427389,1.000535965,-0.247291297,0.954738021,0.027639391,32.84056091,9.94E+02,9.98E+02,18.22480965,17.96356964,17.71120071,31.46044922,24.91517067,72.18154907,33.72360992,2.420000076,0.01495449
0.128613496,0.123367298,0.102030397,0.104809701,0.100390899,0.02123636,0.2356601,0.034406194,1.000969052,-0.247291297,0.961718976,0.01397887,32.84056091,9.94E+02,9.98E+02,18.22500038,17.96557999,17.78959084,31.46043015,24.92346954,72.2232666,33.72217941,2.36500001,0.01495456
0.128851497,0.123698902,0.102113795,0.104526401,0.100374699,0.02125341,0.302417302,0.034385639,1.001402974,-0.247291297,0.968699992,0.02658039,32.84056091,9.94E+02,9.98E+02,18.22518921,17.96759987,17.78959084,31.46040916,24.93176079,72.2649765,33.7207489,2.160000086,0.01495464
0.129142797,0.123617995,0.102149606,0.104575706,0.100352895,0.02154924,0.345332694,0.034360472,1.001835942,-0.247291297,0.975681007,-0.01088251,32.84056091,9.94E+02,9.98E+02,18.22537994,17.96961021,17.78959084,31.46039009,24.94005966,72.3066864,33.71932983,2.150000095,0.01495471
0.128979504,0.123524201,0.102209199,0.104624999,0.100331199,0.021408729,0.2866817,0.034331,1.002269983,-0.247291297,0.980180979,0.020836029,32.83663177,9.94E+02,9.98E+02,18.22557068,17.9716301,17.78959084,31.46036911,24.94351006,72.34841156,33.71789932,2.275000095,0.01495478
0.128964996,0.123559403,0.102316499,0.104808199,0.100309396,0.02122554,0.270946002,0.034297223,1.002702951,-0.247291297,0.982200086,0.044320062,32.82878113,9.94E+02,9.98E+02,18.22577095,17.97364044,17.61714935,31.4603405,24.94210052,72.39012909,33.71646881,2.099999905,0.01495485
0.129029095,0.123539603,0.102292597,0.1048347,0.1002877,0.0212965,0.305278301,0.034286306,1.003136992,-0.247291297,0.984219193,0.01251771,32.82091904,9.94E+02,9.98E+02,18.22595978,17.97566032,17.44470024,31.46031952,24.94070053,72.43184662,33.71504974,2.150000095,0.014954931
0.128859699,0.123306501,0.102244902,0.104690898,0.100265896,0.02130153,0.352485204,0.034293611,1.003569961,-0.247291297,0.986238301,0.0272827,32.81306839,9.94E+02,9.98E+02,18.22615051,17.97767067,17.44470024,31.46030045,24.93930054,72.47355652,33.71361923,2.329999924,0.014955001
0.128630602,0.122915006,0.102078104,0.104667306,0.100260997,0.021240661,0.296695304,0.034300889,1.004003048,-0.247291297,0.988257408,0.01476499,32.80522156,9.94E+02,9.98E+02,18.22633934,17.97967911,17.44470024,31.46027946,24.9378891,72.51528168,33.71218872,2.375,0.014955071
0.128341806,0.1226794,0.101958799,0.1045946,0.100272906,0.020961501,0.240905309,0.034292611,1.00443697,-0.247291297,0.990276515,0.019551421,28.53816986,9.94E+02,9.98E+02,18.22653008,17.9817009,17.44470024,31.46026039,24.93648911,72.55699921,33.71076965,2.184999943,0.01495515
0.128243399,0.122599602,0.102006602,0.104582596,0.100284898,0.02069671,0.306708789,0.034264111,1.004870057,-0.247291297,0.992295623,0.019551421,24.27504921,9.94E+02,9.98E+02,18.22673035,17.98370934,17.55443954,31.46023941,24.93508911,72.59871674,33.70933914,2.160000086,0.01495522
0.128150594,0.122519803,0.101994598,0.104476404,0.100296795,0.02066458,0.413997221,0.03424061,1.004971027,-0.247291297,0.987196684,0,24.27504921,9.94E+02,9.98E+02,18.22691917,17.98572922,17.66416931,31.4602108,24.93367958,72.64042664,33.70790863,2.355000019,0.01495529
0.128036904,0.122517002,0.101923096,0.104368401,0.100234604,0.02063245,0.416858196,0.034214111,1.004739046,-0.247291297,0.970409393,0.025429631,24.27504921,9.94E+02,9.98E+02,18.22710991,17.98773956,17.66416931,31.46018982,24.93227959,72.68215179,33.70647812,2.204999924,0.01495536
0.128087294,0.122591305,0.101851594,0.1044631,0.100144994,0.0206853,0.32530551,0.034193584,1.004508018,-0.247291297,0.949051619,0.025429631,32.69625854,9.94E+02,9.98E+02,18.22730064,17.98975945,17.66416931,31.46017075,24.93087959,72.72386932,33.70505905,2.170000076,0.01495544
0.128137803,0.122665501,0.101780105,0.104435003,0.1001225,0.02082313,0.285966396,0.034169083,1.004276037,-0.247291297,0.931377292,0,41.11746979,9.94E+02,9.98E+02,18.22750092,17.99176979,17.71120071,31.46014977,24.92947006,72.76557922,33.70362854,2.309999943,0.01495551
0.128188205,0.122774005,0.101708603,0.104284,0.100120401,0.02096096,0.313146091,0.034145249,1.004044056,-0.247291297,0.92236501,0,41.11746979,9.94E+02,9.98E+02,18.22768974,17.99378967,17.75823975,31.46011925,24.92807007,72.80729675,33.70220184,2.24000001,0.01495558
0.128319299,0.122916699,0.101863599,0.104308701,0.100118196,0.02099257,0.363929296,0.034132,1.003813028,-0.247291297,0.915219486,0,41.11746979,9.94E+02,9.98E+02,18.22788048,17.99580002,17.75823975,31.46010017,24.92666054,72.84900665,33.70077896,2.130000114,0.014955661
0.128471696,0.123059404,0.102048302,0.104508996,0.100033295,0.02091798,0.36607511,0.034110777,1.003581047,-0.247291297,0.90496248,0,41.11746979,9.94E+02,9.98E+02,18.22806931,17.9978199,17.75823975,31.46007919,24.92526054,72.89073181,33.69934845,2.069999933,0.014955731
0.128564501,0.123051298,0.102036405,0.104709303,0.099947172,0.02101436,0.295980001,0.034111112,1.003348947,-0.247291297,0.896443725,0.016007019,34.92446136,9.94E+02,9.98E+02,18.22826004,17.99983025,17.75823975,31.46006012,24.92386055,72.93244934,33.69792175,2.11500001,0.014955799
0.128516305,0.123049796,0.102024496,0.104598606,0.099942499,0.021056651,0.250918889,0.034132972,1.003116965,-0.247291297,0.896129012,0.016007019,28.73144913,9.94E+02,9.98E+02,18.22845078,18.00184059,17.72687912,31.46003914,24.92244911,72.97416687,33.69649887,2.184999943,0.01495588
0.128521001,0.123095906,0.102012599,0.104330802,0.099937832,0.02104791,0.278098607,0.034251862,1.002886057,-0.247291297,0.907959521,0,28.73144913,9.94E+02,9.98E+02,18.22864914,18.00386047,17.69333076,31.46002007,24.92104912,73.01587677,33.69506836,2.289999962,0.01495595
0.128490496,0.122773099,0.101887298,0.104312205,0.099933159,0.02121319,0.294549489,0.034579722,1.002653956,-0.247291297,0.917558372,0,28.73144913,9.94E+02,9.98E+02,18.22883987,18.00587082,17.68891907,31.45999908,24.91964912,72.97360992,33.69364166,2.382499933,0.01495602
0.128230798,0.122515798,0.101708496,0.104388702,0.099928492,0.02106449,0.253064609,0.034880388,1.002421975,-0.247291297,0.913209617,0.017842639,28.73144913,9.94E+02,9.98E+02,18.22903061,18.0078907,17.68450928,31.45997047,24.91823959,72.84734344,33.69221115,2.347500086,0.01495609
0.128215301,0.122800696,0.101803899,0.104275,0.099923819,0.020711911,0.236613798,0.034972418,1.002190948,-0.247291297,0.902823806,0.017842639,43.52672958,9.94E+02,9.98E+02,18.22921944,18.00989914,17.68009949,31.45994949,24.9168396,72.72107697,33.69078827,2.170000076,0.01495617
0.128444195,0.122932303,0.101744294,0.104290199,0.099919152,0.0210563,0.228030706,0.034985667,1.001958966,-0.247291297,0.89421922,0.023222709,58.32201004,9.94E+02,9.98E+02,18.22941971,18.01192093,17.6756897,31.45993042,24.91543961,72.66004181,33.68936157,2.00999999,0.01495624
0.1284742,0.122956598,0.101625097,0.104354799,0.099914491,0.021295279,0.213725591,0.034972418,1.001726985,-0.247291297,0.88739562,0.023222709,58.32201004,9.94E+02,9.98E+02,18.22961044,18.01392937,17.67127991,31.45990944,24.91403008,72.66425323,33.68793106,2.035000086,0.01495631
0.128540897,0.123063803,0.101815796,0.104294205,0.099909812,0.021125279,0.299556303,0.034937973,1.001495004,-0.247291297,0.869149208,0,58.32201004,9.94E+02,9.98E+02,18.22979927,18.01594925,17.66687012,31.45988083,24.91263008,72.66844177,33.68650055,2.085000038,0.014956389
0.128627598,0.122990894,0.101891303,0.104378295,0.099905151,0.02123858,0.333888602,0.034914805,1.001263976,-0.247291297,0.833514571,0,58.32201004,9.94E+02,9.98E+02,18.22999001,18.01795959,17.66246033,31.45985985,24.91122055,72.6726532,33.68508148,2.234999895,0.014956459
0.128498495,0.122812903,0.101851594,0.104462504,0.099900472,0.02119129,0.29097321,0.034912167,1.001031995,-0.247291297,0.79537648,0.01559941,57.89228058,9.94E+02,9.98E+02,18.23018074,18.01997948,17.65805054,31.45984077,24.90982056,72.67684174,33.68365097,2.36500001,0.014956529
0.128369403,0.122767198,0.101811898,0.104359806,0.099895811,0.020983391,0.279529095,0.034892972,1.000800014,-0.247291297,0.763590097,0.01559941,57.46255112,9.94E+02,9.98E+02,18.2303791,18.02198982,17.73839951,31.45981979,24.90842056,72.68105316,33.68222046,2.200000048,0.01495661
0.128385699,0.122699702,0.101851594,0.104365599,0.099891138,0.02087552,0.329596996,0.034855862,1.000568986,-0.247291297,0.738076508,0.01386174,57.46255112,9.94E+02,9.98E+02,18.23056984,18.02400017,17.82094955,31.45980072,24.90700912,72.6852417,33.68127823,2.075000048,0.01495668
0.128250003,0.122568595,0.101792002,0.104482198,0.099886471,0.02086765,0.32530551,0.03482275,1.000337005,-0.247291297,0.715946198,0.01386174,57.46255112,9.94E+02,9.98E+02,18.23076057,18.02602005,17.82094955,31.45977974,24.90560913,72.68945313,33.68082047,2.029999971,0.01495675
0.128086197,0.122632802,0.101700604,0.104414201,0.099881798,0.02082547,0.266654491,0.034778362,1.000105023,-0.247291297,0.697113216,0.01555325,43.94355011,9.94E+02,9.98E+02,18.2309494,18.0280304,17.82094955,31.45974922,24.90420914,72.69364166,33.68037033,1.960000038,0.01495682
0.128191805,0.122648501,0.101756299,0.104346097,0.099877131,0.02087775,0.265224004,0.034739306,0.999873519,-0.247291297,0.681577623,0.01555325,30.4245491,9.94E+02,9.98E+02,18.23114014,18.03005028,17.72687912,31.45973015,24.90279961,72.69785309,33.67990875,1.970000029,0.014956901
0.128149903,0.1226156,0.101811898,0.1042781,0.099872458,0.02083727,0.323874998,0.034713499,0.999641716,-0.247291297,0.668960273,0.022270709,30.4245491,9.94E+02,9.98E+02,18.23133087,18.03206062,17.63282013,31.45970917,24.90139961,72.70204163,33.67945099,2.150000095,0.014956971
0.128058803,0.122582698,0.101780105,0.104334796,0.099867791,0.02078678,0.346763206,0.034689638,0.999409974,-0.247291297,0.659261286,0.022270709,30.4245491,9.94E+02,9.98E+02,18.23152924,18.03408051,17.63282013,31.45969009,24.89999962,72.70625305,33.67898941,2.269999981,0.014957041
0.128066099,0.122612,0.1016608,0.1043275,0.099863118,0.02094783,0.262363005,0.0346585,0.99917829,-0.247291297,0.652094424,0,30.4245491,9.94E+02,9.98E+02,18.23171997,18.03609085,17.63282013,31.45966911,24.89859009,72.71044159,33.67853165,2.160000086,0.01495712
0.128133202,0.122703397,0.101541603,0.104131699,0.099858451,0.02110887,0.229461193,0.034606862,0.998946607,-0.247291297,0.646243513,0,40.87530136,9.94E+02,9.98E+02,18.23191071,18.03811073,17.63282013,31.45965004,24.89719009,72.71465302,33.67807007,2.13499999,0.01495719
0.1282601,0.122794795,0.101607204,0.104016995,0.099853778,0.02111955,0.27237649,0.034570444,0.998714924,-0.247291297,0.639176607,0,51.3260498,9.94E+02,9.98E+02,18.23209953,18.04011917,17.63282013,31.45961952,24.89578056,72.73429108,33.67761993,2.045000076,0.01495726
0.128387106,0.122886205,0.101857495,0.104168296,0.099849111,0.02097986,0.318152905,0.034565805,0.998483181,-0.247291297,0.632109702,0.018562781,51.3260498,9.94E+02,9.98E+02,18.2322998,18.04213905,17.63282013,31.45960045,24.89438057,72.76938629,33.67715836,2.150000095,0.01495733
0.128490698,0.122977603,0.102006602,0.104384697,0.099844438,0.02097559,0.312430906,0.03455189,0.998251379,-0.247291297,0.626773775,0.034756791,51.3260498,9.94E+02,9.98E+02,18.23249054,18.0441494,17.63282013,31.45957947,24.89298058,72.80448914,33.67670059,2.375,0.01495741
0.128570902,0.122900498,0.102054298,0.104481602,0.099830502,0.02100548,0.3739429,0.034532,0.998019814,-0.247291297,0.623168826,0.03001927,51.3260498,9.94E+02,9.98E+02,18.23267937,18.04615974,17.63282013,31.45956039,24.89156914,72.83959198,33.67623901,2.325000048,0.01495748
0.128382397,0.1226547,0.101923096,0.104457796,0.099807292,0.02093413,0.329596996,0.034518416,0.997788012,-0.241092399,0.62832588,0.01382526,45.88447952,9.94E+02,9.98E+02,18.2328701,18.04817963,17.63282013,31.45953941,24.89016914,72.87468719,33.67578125,2.325000048,0.01495755
0.1281358,0.122408998,0.101756203,0.104313397,0.099818301,0.020862781,0.289542699,0.034499251,0.997556329,-0.236180902,0.642245114,0.023371469,40.44290161,9.94E+02,9.98E+02,18.23306084,18.05018997,17.65203094,31.4595108,24.88876915,72.90979004,33.67531967,2.390000105,0.014957631
0.127937305,0.122347498,0.101625097,0.104169095,0.099863517,0.02079142,0.352485204,0.034488973,0.997324586,-0.238755807,0.656843722,0.023371469,40.44290161,9.94E+02,9.98E+02,18.2332592,18.05220985,17.67123032,31.45948982,24.88735962,72.94489288,33.67486954,2.275000095,0.014957701
0.127855098,0.122470105,0.101577401,0.104000402,0.099908751,0.02072008,0.441176891,0.034470083,0.997092783,-0.241330802,0.679689288,0.0153508,40.44290161,9.94E+02,9.98E+02,18.23344994,18.0542202,17.67123032,31.45947075,24.88595963,72.9799881,33.67441177,2.045000076,0.014957771
0.1280514,0.122419,0.101565504,0.104058397,0.099891448,0.02086688,0.415427685,0.034433666,0.996861219,-0.243905798,0.707527518,0.0153508,40.44290161,9.94E+02,9.98E+02,18.23364067,18.05624008,17.67123032,31.45944977,24.88455009,73.01509094,33.6739502,1.945000052,0.01495785
0.128003299,0.122364998,0.101613104,0.104181302,0.099846238,0.02080577,0.279529095,0.034404195,0.996629417,-0.246480703,0.730745077,0.01756582,50.06299973,9.94E+02,9.98E+02,18.2338295,18.05825043,17.67123032,31.45943069,24.8831501,73.05019379,33.67348862,2.025000095,0.01495792
0.127904701,0.122482002,0.101666796,0.104118204,0.099835652,0.020705511,0.266654491,0.034377056,0.996397674,-0.247740701,0.755407512,0.01756582,59.68309021,9.94E+02,9.98E+02,18.23402023,18.06026077,17.74608994,31.45940971,24.88175011,73.085289,33.67303085,2.190000057,0.01495799
0.127999902,0.122599006,0.101511896,0.104055095,0.09982506,0.020992181,0.25950191,0.034353195,0.996165991,-0.247685701,0.78659308,0,59.68309021,9.94E+02,9.98E+02,18.2342205,18.06228065,17.82094955,31.4593792,24.88034058,73.12037659,33.67258072,2.309999943,0.01495806
0.128095198,0.122715998,0.101499999,0.103991997,0.099814463,0.02112087,0.298125696,0.034326695,0.995934308,-0.247630596,0.81873709,0,59.68309021,9.94E+02,9.98E+02,18.23440933,18.06428909,17.82094955,31.45936012,24.87894058,73.15548706,33.67211914,2.305000067,0.01495814
0.128190398,0.122709096,0.101630998,0.104046798,0.099803871,0.021091589,0.3110003,0.034298888,0.995702624,-0.247575596,0.846775711,0,56.08132935,9.94E+02,9.98E+02,18.23460007,18.06631088,17.82094955,31.45933914,24.87754059,73.19058228,33.67166138,2.140000105,0.01495821
0.128211498,0.122578204,0.101652896,0.104053998,0.099793279,0.02106231,0.282390189,0.034269083,0.995470881,-0.247520596,0.869635582,0.01551131,52.47956848,9.94E+02,9.98E+02,18.2347908,18.06831932,17.72687912,31.45932007,24.87612915,73.22569275,33.6711998,2.007499933,0.01495828
0.128158605,0.1224473,0.101565504,0.104131699,0.099782687,0.02103304,0.329596996,0.034235971,0.995239079,-0.247465596,0.88700223,0.01551131,52.47956848,9.94E+02,9.98E+02,18.23497963,18.0694809,17.63282013,31.45929909,24.87472916,73.26078796,33.67073822,2.022500038,0.014958359
0.127986598,0.122443199,0.1014781,0.104193699,0.09977209,0.02100376,0.299556303,0.034213445,0.995007515,-0.247410595,0.898932815,0,52.47956848,9.94E+02,9.98E+02,18.2351799,18.06977081,17.63282013,31.45927048,24.87332916,73.29588318,33.67028046,2.105000019,0.014958429
0.127937198,0.122565901,0.101502001,0.104004395,0.099761498,0.02097448,0.26951561,0.034193584,0.995221019,-0.247355595,0.904769421,0,52.47956848,9.94E+02,9.98E+02,18.23537064,18.07006073,17.63282013,31.4592495,24.87191963,73.33099365,33.66983032,2.174999952,0.014958499
0.127988398,0.122512698,0.101637101,0.103955698,0.099750912,0.0209452,0.30384779,0.034180999,0.995879889,-0.247300506,0.901789129,0,46.60197067,9.94E+02,9.98E+02,18.23555946,18.07035065,17.63282013,31.45923042,24.87051964,73.37056732,33.66936874,2.24000001,0.01495858
0.127898502,0.122283602,0.101772106,0.104163599,0.099766922,0.02073497,0.275237608,0.034171723,0.996538818,-0.247245505,0.892996073,0.027317449,40.72438049,9.94E+02,9.98E+02,18.2357502,18.07064056,17.67984962,31.45920944,24.86911011,73.41467285,33.66891098,2.24000001,0.01495865
0.127751195,0.122054601,0.101774097,0.104368198,0.099809551,0.02049953,0.250918889,0.034158499,0.997197688,-0.247190505,0.884203076,0.027317449,40.72438049,9.94E+02,9.98E+02,18.23594093,18.07093048,17.72687912,31.45919037,24.86771011,73.45876312,33.6684494,2.150000095,0.01495872
0.127546597,0.122040606,0.101643002,0.104293394,0.099852169,0.02041982,0.242335796,0.034131334,0.997856617,-0.247135505,0.877059877,0,40.72438049,9.94E+02,9.98E+02,18.2361393,18.0712204,17.72687912,31.45916939,24.86631012,73.50285339,33.66799164,2.13499999,0.01495879
0.127509201,0.122055101,0.101629102,0.104247403,0.099894798,0.02034011,0.233752704,0.0341035,0.998515487,-0.247080505,0.871566713,0,40.72438049,9.94E+02,9.98E+02,18.23633003,18.07151031,17.72687912,31.45914078,24.86490059,73.54692841,33.66753006,2.029999971,0.01495887
0.1274961,0.121883202,0.101732397,0.1042485,0.099915493,0.0202604,0.2552104,0.034100861,0.999174416,-0.2470254,0.866073489,0,37.07109833,9.94E+02,9.98E+02,18.23652077,18.07180023,17.72687912,31.4591198,24.8635006,73.59101868,33.66707993,2.11500001,0.01495894
0.127340102,0.121711195,0.101835704,0.104394305,0.099914253,0.020069151,0.270946002,0.034124027,0.999833286,-0.2469704,0.860580325,0.02149542,33.41781998,9.94E+02,9.98E+02,18.23670959,18.07209015,17.82094955,31.45910072,24.8621006,73.63510895,33.66661835,2.275000095,0.014959011
0.127184105,0.121659899,0.101768196,0.104535496,0.099913001,0.01999829,0.269515491,0.034211472,1.000491977,-0.2469154,0.861359894,0.02149542,33.41781998,9.94E+02,9.98E+02,18.23690033,18.07238007,17.91501045,31.45907974,24.86068916,73.67919922,33.66667938,2.299999952,0.014959081
0.127191901,0.1217291,0.101529706,0.104385305,0.099911761,0.02015934,0.275952792,0.034349223,1.001150966,-0.2468604,0.868412375,0,33.41781998,9.94E+02,9.98E+02,18.2371006,18.07266998,17.91501045,31.45906067,24.85928917,73.66580963,33.66727066,2.359999895,0.01495916
0.127363503,0.122028804,0.101386702,0.104090703,0.09991051,0.020320401,0.271661305,0.034492611,1.001809955,-0.2468054,0.882839382,-0.01438866,33.41781998,9.94E+02,9.98E+02,18.23728943,18.0729599,17.91501045,31.45903015,24.85788918,73.59494019,33.66785049,2.244999886,0.01495923
0.1277192,0.122558796,0.101338995,0.1039047,0.099909258,0.020707379,0.296695209,0.034641639,1.002468944,-0.246750295,0.904640675,0.01149663,30.35284042,9.94E+02,9.98E+02,18.23748016,18.07324982,17.91501045,31.45900917,24.85647964,73.52407074,33.66844177,2.069999933,0.0149593
0.128259003,0.123190999,0.101395702,0.103971696,0.099908018,0.021201649,0.30384779,0.034779055,1.003128052,-0.246695295,0.924174726,0.02588529,27.28786087,9.94E+02,9.98E+02,18.2376709,18.07353973,17.75823975,31.4589901,24.85507965,73.45320129,33.66902161,2.005000114,0.01495938
0.128798902,0.123747397,0.101556599,0.104038703,0.099880427,0.021697,0.299556303,0.034880388,1.003787041,-0.246640295,0.941441119,0.019476321,27.28786087,9.94E+02,9.98E+02,18.23785973,18.07382965,17.6014595,31.45896912,24.85367012,73.38233185,33.66960907,2.025000095,0.01495945
0.129338706,0.124311602,0.101717496,0.103966999,0.099826503,0.02206278,0.363929296,0.034981694,1.00444603,-0.246585295,0.957241297,0.019476321,27.28786087,9.94E+02,9.98E+02,18.23806,18.07411957,17.6014595,31.45895004,24.85227013,73.3114624,33.6701889,2.184999943,0.01495952
0.129955804,0.124495602,0.101878405,0.104106295,0.099772573,0.022424249,0.389678502,0.035079055,1.004611015,-0.246530294,0.968742788,0,29.3088398,9.94E+02,9.98E+02,18.23825073,18.07440948,17.6014595,31.45892906,24.85087013,73.24060059,33.67078018,2.13499999,0.014959601
0.130022204,0.124478495,0.101863504,0.104265201,0.099801111,0.022671279,0.280959606,0.035160529,1.004284024,-0.246475205,0.97474581,0.04216684,31.32982063,9.94E+02,9.98E+02,18.23843956,18.0746994,17.72687912,31.45890045,24.8494606,73.16973114,33.67136002,1.975000024,0.014959671
0.129981196,0.124557304,0.101958799,0.104208601,0.099803662,0.022558861,0.280959606,0.035250583,1.003957033,-0.246420205,0.978082478,0.04216684,31.32982063,9.94E+02,9.98E+02,18.23863029,18.07498932,17.85230064,31.45887947,24.84806061,73.09886169,33.67195129,2.089999914,0.014959741
0.130109596,0.1242329,0.101970804,0.104266703,0.09979586,0.02258641,0.326735997,0.03532675,1.003630042,-0.246365204,0.981419206,0,31.32982063,9.94E+02,9.98E+02,18.23881912,18.07527924,17.85230064,31.4588604,24.84666061,73.02799225,33.67253113,2.160000086,0.01495982
0.129758096,0.123971903,0.101833701,0.104324698,0.099886191,0.02235745,0.328166509,0.035406888,1.003303051,-0.220826507,0.984755874,0.017619589,31.32982063,9.94E+02,9.98E+02,18.23901939,18.07556915,17.85230064,31.45883942,24.84524918,72.9571228,33.67311096,2.244999886,0.01495989
0.129510999,0.123908496,0.101917195,0.104382801,0.099931359,0.02199067,0.344617295,0.035512861,1.002975941,-0.219634399,0.988092601,0.017619589,40.30398178,9.94E+02,9.98E+02,18.23921013,18.07585907,17.85230064,31.45882034,24.84384918,72.88625336,33.67369843,2.325000048,0.01495996
